time_s,outlet_mol_s,E_1_s,F
343.494115759271,4.31951702135877e-11,8.70568792391080e-05,0.00426911278466462
346.951361073408,4.51239032930629e-11,9.09441074165659e-05,0.00457680932317816
350.408606387546,4.70681572581528e-11,9.48626168659334e-05,0.00489799903660864
353.865851701682,4.90254987834673e-11,9.88075033881168e-05,0.00523278159447689
357.323097015819,5.09935644641114e-11,0.000102774003703945,0.00558123995488230
360.780342329958,5.29700499546711e-11,0.000106757473564550,0.00594344081385778
364.237587644094,5.49527089740137e-11,0.000110753385745605,0.00631943501341964
367.694832958231,5.69393606405673e-11,0.000114757344831080,0.00670925797170663
371.152078272371,5.89278887530629e-11,0.000118765085763622,0.00711293013616670
374.609323586508,6.09162489433293e-11,0.000122772488260520,0.00753045745915813
378.066568900646,6.29024948331508e-11,0.000126775629531045,0.00796183198960157
381.523814214780,6.48847473604572e-11,0.000130770722455504,0.00840703244889051
384.981059528917,6.68612010229158e-11,0.000134754128168772,0.00886602472169434
388.438304843056,6.88301298688098e-11,0.000138722368134486,0.00933876238938014
391.895550157193,7.07898901558649e-11,0.000142672129503735,0.00982518729357193
395.352795471333,7.27389197913982e-11,0.000146600263986712,0.0103252301070244
398.810040785468,7.46757382985662e-11,0.000150503787784693,0.0108388109024230
402.267286099607,7.65989461020643e-11,0.000154379880150413,0.0113658397185861
405.724531413744,7.85072236455118e-11,0.000158225881609214,0.0119062171210940
409.181776727881,8.03993301179127e-11,0.000162039291392318,0.0124598347554144
412.639022042020,8.22741024963454e-11,0.000165817765507433,0.0130265758922514
416.096267356156,8.41304536525962e-11,0.000169559112922803,0.0136063159629626
419.553512670294,8.59673707559784e-11,0.000173261292348203,0.0141989230828197
423.010757984432,8.77839065366916e-11,0.000176922394626840,0.0148042585382607
426.468003298570,8.95791968866971e-11,0.000180540678208702,0.0154221773050297
429.925248612707,9.13524410864832e-11,0.000184114529298972,0.0160525285587454
433.382493926843,9.31029068854821e-11,0.000187642472097255,0.0166951561342826
436.839739240981,9.48299251164279e-11,0.000191123157943190,0.0173498989840896
440.296984555119,9.65328866759939e-11,0.000194555359231133,0.0180165916072220
443.754229869256,9.82112424426536e-11,0.000197937969244611,0.0186950644675733
447.211475183393,9.98644998530606e-11,0.000201269995256252,0.0193851443998918
450.668720497532,1.01492223247367e-10,0.000204550559223753,0.0200866550050703
454.125965811665,1.03094029672192e-10,0.000207778889331052,0.0207994170320180
457.583211125805,1.04669585836704e-10,0.000210954313853520,0.0215232487343103
461.040456439943,1.06218608146209e-10,0.000214076261225655,0.0222579662163393
464.497701754079,1.07740858430238e-10,0.000217144251431345,0.0230033837647107
467.954947068218,1.09236142163706e-10,0.000220157892418731,0.0237593141585549
471.412192382354,1.10704307155544e-10,0.000223116877457232,0.0245255689690690
474.869437696494,1.12145240417726e-10,0.000226020978827294,0.0253019588435903
478.326683010629,1.13558866535175e-10,0.000228870044535046,0.0260882937730710
481.783928324767,1.14945145696617e-10,0.000231663994343616,0.0268843833470282
485.241173638906,1.16304071499782e-10,0.000234402815349669,0.0276900369939723
488.698418953043,1.17635669200499e-10,0.000237086558454585,0.0285050642080972
492.155664267181,1.18939993682773e-10,0.000239715334273282,0.0293292747627999
495.612909581318,1.20217127974370e-10,0.000242289310142479,0.0301624789119494
499.070154895453,1.21467181076262e-10,0.000244808705746102,0.0310044875784271
502.527400209594,1.22690286398861e-10,0.000247273789963613,0.0318551125296586
505.984645523729,1.23886600756807e-10,0.000249684878844076,0.0327141665441857
509.441890837870,1.25056301572183e-10,0.000252042329969436,0.0335814635650094
512.899136152006,1.26199586326524e-10,0.000254346541350069,0.0344568188412596
516.356381466142,1.27316671305264e-10,0.000256597948894318,0.0353400490635999
519.813626780280,1.28407788970855e-10,0.000258797021114182,0.0362309724860961
523.270872094420,1.29473187912847e-10,0.000260944259024714,0.0371294090387586
526.728117408555,1.30513131315460e-10,0.000263040193055514,0.0380351804345758
530.185362722692,1.31527894804171e-10,0.000265085378710672,0.0389481102637080
533.642608036828,1.32517766706841e-10,0.000267080397095060,0.0398680240810820
537.099853350966,1.33483046076778e-10,0.000269025850929948,0.0407947494880142
540.557098665103,1.34424041328921e-10,0.000270922361804319,0.0417281162021903
544.014343979244,1.35341070639595e-10,0.000272770570980560,0.0426679561242914
547.471589293379,1.36234459381700e-10,0.000274571134225257,0.0436141033970681
550.928834607516,1.37104539807114e-10,0.000276324721169099,0.0445663944543879
554.386079921654,1.37951651418993e-10,0.000278032016057225,0.0455246680704561
557.843325235792,1.38776137713391e-10,0.000279693711182184,0.0464887653989924
561.300570549928,1.39578347259928e-10,0.000281310509061947,0.0474585300048173
564.757815864066,1.40358633251999e-10,0.000282883121533383,0.0484338078976384
568.215061178202,1.41117350739831e-10,0.000284412264175679,0.0494144475546252
571.672306492338,1.41854858051953e-10,0.000285898659175209,0.0504002999383030
575.129551806476,1.42571515773081e-10,0.000287343033265542,0.0513912185158326
578.586797120618,1.43267684824520e-10,0.000288746113858614,0.0523870592680440
582.044042434754,1.43943727847531e-10,0.000290108631832816,0.0533876806965976
585.501287748892,1.44600007642729e-10,0.000291431318387703,0.0543929438305395
588.958533063031,1.45236886218553e-10,0.000292714903126261,0.0554027122240901
592.415778377168,1.45854726023618e-10,0.000293960116538608,0.0564168519554191
595.873023691303,1.46453887798274e-10,0.000295167685671987,0.0574352316222287
599.330269005440,1.47034730712680e-10,0.000296338334409016,0.0584577223303332
602.787514319582,1.47597613345805e-10,0.000297472785440821,0.0594841976861261
606.244759633718,1.48142890907292e-10,0.000298571754667877,0.0605145337827797
609.702004947852,1.48670916652266e-10,0.000299635954051465,0.0615486091817043
613.159250261991,1.49182042033641e-10,0.000300666091920639,0.0625863048994568
616.616495576130,1.49676614251858e-10,0.000301662868033881,0.0636275043866433
620.073740890265,1.50154978086722e-10,0.000302626977271053,0.0646720935046733
623.530986204404,1.50617475330752e-10,0.000303559108491346,0.0657199605069223
626.988231518540,1.51064443194244e-10,0.000304459941318798,0.0667709960123532
630.445476832675,1.51496215959014e-10,0.000305330149475298,0.0678250929793549
633.902722146814,1.51913123920321e-10,0.000306170398648108,0.0688821466816517
637.359967460954,1.52315492669234e-10,0.000306981345043514,0.0699420546780188
640.817212775093,1.52703644499090e-10,0.000307763638221460,0.0710047167844104
644.274458089228,1.53077896838264e-10,0.000308517917936883,0.0720700350455187
647.731703403366,1.53438562458572e-10,0.000309244814559760,0.0731379137016050
651.188948717503,1.53785950579796e-10,0.000309944951301182,0.0742082591598974
654.646194031639,1.54120364788910e-10,0.000310618940019706,0.0752809799625930
658.103439345779,1.54442104260357e-10,0.000311267383680739,0.0763559867518634
661.560684659915,1.54751473038817e-10,0.000311890895065312,0.0774331922714435
665.017929974055,1.55048752763362e-10,0.000312490041797504,0.0785125113055469
668.475175288191,1.55334228277652e-10,0.000313065397960019,0.0795938606119639
671.932420602328,1.55608176753841e-10,0.000313617522174170,0.0806771589065060
675.389665916464,1.55870877448850e-10,0.000314146977262977,0.0817623268435358
678.846911230602,1.56122597058310e-10,0.000314654300733043,0.0828492869794738
682.304156544739,1.56363603264341e-10,0.000315140032079176,0.0839379637324664
685.761401858877,1.56594156099887e-10,0.000315604695379797,0.0850282833591787
689.218647173014,1.56814510309557e-10,0.000316048804055056,0.0861201739097184
692.675892487151,1.57024919028166e-10,0.000316472868280667,0.0872135652036049
696.133137801291,1.57225625163549e-10,0.000316877377620581,0.0883083887885304
699.590383115429,1.57416873254852e-10,0.000317262824926541,0.0894045779104118
703.047628429563,1.57598896953334e-10,0.000317629681106503,0.0905020674811426
706.504873743703,1.57771928740334e-10,0.000317978414710537,0.0916007940365889
709.962119057841,1.57936195939870e-10,0.000318309483894480,0.0927006957145365
713.419364371976,1.58091918896290e-10,0.000318623332747138,0.0938017122124131
716.876609686111,1.58239317708552e-10,0.000318920404862737,0.0949037847621170
720.333855000251,1.58378602318076e-10,0.000319201123363701,0.0960068560937731
723.791100314388,1.58509983118954e-10,0.000319465912284772,0.0971108704019181
727.248345628526,1.58633662589387e-10,0.000319715179706768,0.0982157733195047
730.705590942664,1.58749839777934e-10,0.000319949326798300,0.0993215118783723
734.162836256799,1.58858710719764e-10,0.000320168748654693,0.100428034486799
737.620081570937,1.58960463679103e-10,0.000320373824709485,0.101535290891933
741.077326885071,1.59055287580793e-10,0.000320564935727629,0.102643232155017
744.534572199215,1.59143361748273e-10,0.000320742443123118,0.103751810620246
747.991817513351,1.59224865135521e-10,0.000320906707565326,0.104860979880015
751.449062827487,1.59299971132675e-10,0.000321058078510088,0.105970694754265
754.906308141627,1.59368848368621e-10,0.000321196895817264,0.107080911254502
758.363553455765,1.59431664002611e-10,0.000321323496384771,0.108191586562092
761.820798769901,1.59488577523557e-10,0.000321438201651485,0.109302678996413
765.278044084035,1.59539748675290e-10,0.000321541333570051,0.110414147989027
768.735289398175,1.59585329850220e-10,0.000321633199276838,0.111525954058957
772.192534712316,1.59625471596301e-10,0.000321714102190839,0.112638058780639
775.649780026450,1.59660320923441e-10,0.000321784338600359,0.113750424765178
779.107025340588,1.59690019448418e-10,0.000321844193924222,0.114863015629236
782.564270654727,1.59714708362900e-10,0.000321893952724477,0.115975795974753
786.021515968864,1.59734521703132e-10,0.000321933885141906,0.117088731362540
789.478761282997,1.59749593210867e-10,0.000321964260723768,0.118201788286327
792.936006597137,1.59760051457671e-10,0.000321985338597164,0.119314934153724
796.393251911277,1.59766022055026e-10,0.000321997371923351,0.120428137257891
799.850497225415,1.59767628593174e-10,0.000322000609789919,0.121541366760187
803.307742539551,1.59764989146868e-10,0.000321995290168370,0.122654592663914
806.764987853689,1.59758221983454e-10,0.000321981651418361,0.123767785795771
810.222233167821,1.59747438967812e-10,0.000321959918995825,0.124880917784215
813.679478481968,1.59732751275979e-10,0.000321930316968379,0.125993961034772
817.136723796106,1.59714266555387e-10,0.000321893062291979,0.127106888715312
820.593969110237,1.59692088932614e-10,0.000321848364826544,0.128219674731520
824.051214424381,1.59666321550196e-10,0.000321796432448727,0.129332293711197
827.508459738512,1.59637062425881e-10,0.000321737462706518,0.130444720982952
830.965705052652,1.59604409393242e-10,0.000321671652776722,0.131556932557742
834.422950366791,1.59568455777962e-10,0.000321599190750803,0.132668905112496
837.880195680928,1.59529293261901e-10,0.000321520261407208,0.133780615968697
841.337440995061,1.59487011375043e-10,0.000321435045187432,0.134892043079158
844.794686309196,1.59441695957113e-10,0.000321343715095505,0.136003165007665
848.251931623337,1.59393432536809e-10,0.000321246443508606,0.137113960915039
851.709176937474,1.59342302033422e-10,0.000321143393513970,0.138224410541986
855.166422251612,1.59288384938460e-10,0.000321034727336667,0.139334494191563
858.623667565747,1.59231758638641e-10,0.000320920600944279,0.140444192716854
862.080912879881,1.59172498365053e-10,0.000320801165959859,0.141553487502658
865.538158194027,1.59110678145521e-10,0.000320676571581374,0.142662360453780
868.995403508159,1.59046368455652e-10,0.000320546959847536,0.143770793978451
